Genre,Artist,Song Name,Lyrics
Metal,Pantera,Suicide Note Pt. I,"Cheap cocaine, a dry inhale The pills that kill and take the pain away (Take the pain away) Diet of life, shelter without The face that cannot see inside yours and mine (Yours and mine) When I'm hiding When I need it, it lets me breathe For our handle on this life I don't believe this time Would you look at me now? (Would you look at me now?) Can you tell I'm a man? (Can you tell I'm a man?) With these scars on my wrists To prove I'll try again Try to die again Try to live through this night Try to die again Forever fooling, free and using Sliding down the slide that breaks a will (Breaks a will) Mother's angel, getting smarter How smart are you to regress unfulfilled? (How smart are you to regress unfulfilled?) It's a damn shame You might also like When I'm hiding When I need it, it lets me breathe For our handle on this life I don't believe this time Would you look at me now? (Would you look at me now?) Can you tell I'm a man? (Can you tell I'm a man?) With these scars on my wrists (With these scars on my wrists) To prove I'll try again (To prove I'll try again) Would you look at me now? (Would you look at me now?) Can you tell I'm a man? (Can you tell I'm a man?) With these scars on my wrists (With these scars on my wrists) To prove I'll try again (To prove I'll try again) Try to die again Try to live through this night Try to die again"
Metal,Pantera,10's,"My skin is cold Transfusion with somebody Morose and old Drop into fruitless dying It was tempting and bared The whoring angel rising Now burning prayers My silent time of losing My foes - they can't destroy my body Colliding slow, like life itself Long for the blur We cannot dry much longer Cement to dirt Disgusted with my cheapness My foes - they can't destroy my body Colliding slow, like life itself My foes - they can't destroy my body Colliding slow, like life itself My foes - they can't destroy my body Colliding slow, like life itself My foes - they can't destroy my body Colliding slow, like life itselfYou might also likeEmbed"
Metal,Pantera,A New Level,"Now a new look in my eyes, my spirit rise Forget the past, present tense works and lasts Got shit on, pissed on, spit on, stepped on, fucked with Pointed at by lesser men New life in place of old life Unscarred by trials A new level Of confidence And power Demanding plea for unity between us all United stand, death before divided fall In mock military order Vulgar power, impatient because time is shorter New life in place of old life Unscarred by trials A new level Of confidence And power You might also like That's right (Submit to drive) Can't lose (Surrender to ) No fucking surrender ( raining down on you) Can't lose (No respect gets no one nowhere) No fucking surrender (Show respect) Can't lose Whoa A new level (New level) Of confidence (Of confidence) And power (Such power) A new level (New level) Of confidence (Of confidence) And power (And power) Life kills Life kills Life kills Life kills"
Metal,Pantera,Mouth for War,"Revenge, I'm screaming revenge again Wrong, I've been wrong for far too long Been constantly so frustrated, I've moved mountains with less When I channel my hate to productive, I don't find it hard to impress Bones in traction Hands break to hone raw energy Bold and disastrous My ears can't hear what you say to me Hold your mouth for the war Use it for what it's for Speak the truth about me Determined Possessed, I feel a conquering will down inside me Strength, the strength of many to crush who might stop me My strength is in number and my soul lies in every one The releasing of anger can better any medicine under the sun Bones in traction Hands break to hone raw energy Bold and disastrous My ears can't hear what you say to me You might also like Hold your mouth for the war Use it for what it's for Speak the truth about me Determined There comes a time within everyone To close your eyes to what's real No comprehension to fail I vacuum the wind for my sail Can't be the rest, let others waste my time Owning success is the bottom line Like a knife into flesh After life is to death Pulling and punching the rest of duration No one can piss on this determination"
Metal,Pantera,Fucking Hostile,"One, two, three, four Almost every day, I see the same face On broken picture tube, it fits the attitude If you could see yourself, you put you on a shelf Your verbal masturbate, promise to nauseate Today I'll play the part of non-parent Not make a hundred rules for you to know about yourself Not lie and make you believe what's evil Is making love and making friends and meeting God your own way The right way To see, to bleed Cannot be taught In turn, you're making us Ah, fucking hostile! We stand alone The truth in right and wrong The boundaries of the law You seem to miss the point Arresting for a joint? You seem to wonder why Hundreds of people die You're writing tickets man My mom got jumped they ran You might also like Now I'll play a public servant To serve and protect By the law and the state I'd bust the punks That rape steal and murder And leave you be If you crossed me, I'd shake your hand like a man Not a God To see To bleed Cannot be taught In turn You're making us Ah, fucking hostile! We stand alone Vince! Come meet your maker, boy Some things you can't enjoy Because of heaven, hell A fucking wives' tale They put it in your head Then put you in your bed He's watching, say your prayers 'Cause God is everywhere Now I'll play a man learning priesthood About to take the ultimate test in life I question things because I am human And call no one my father who's no closer that a stranger I won't listen To see To bleed Cannot be taught In turn You're making us Fucking! Fucking! Fucking! Fucking hostile!"
Metal,Pantera,No Good (Attack the Radical),"In the states there's a problem with race Because of ignorant past burnt fires From evolution we've been killing each other I figure man should have it down to a science No chance, not for a minute, not for a second I won't be defensive I'm straight out in my opinion You'd better listen to a man Who knows what he's saying I've seen your side, you run and hide For the mere fact that you feel inferior Be superior and know your interior Race, pride, prejudice Black man, white man, no stand Live in the past, we make it last A hated mass No solution, mind pollution For revolution So low behold my eyes This land of fools will rise No good for no-one You're no good for no-one You might also like You blame oppression and play the role of criminals To rape and burn shows progress is minimal White hoods and militants, you know it's such a pity Living, breathing, violence in your city If one man had one home in one world He'd live alone without variety, full of anxiety No-one to point at, question or even talk to in his private grave No matter what colour, he wouldn't be saved from Hell, he dwells A closed mind playing the part of prison cells Race, pride, prejudice Black man, white man, no stand Live in the past, we make it last A hated mass No solution, mind pollution For revolution So low behold my eyes This land of fools will rise No good for no-one You're no good for no-one So low behold your eyes This land of fools will rise No good for no-one You're no good for no-one"
Metal,Pantera,Walk,"Can't you see I'm easily bothered by persistence? One step from lashing out at you You want in to get under my skin and call yourself a friend I've got more friends like you, what do I do? Is there no standard anymore? What it takes, who I am, where I've been, belong You can't be something you're not Be yourself by yourself, stay away from me A lesson learned in life Known from the dawn of time Respect, walk What did you say? Respect, walk Are you talking to me? Are you talking to me? Run your mouth when I'm not around, it's easy to achieve You cry to weak friends that sympathize Can you hear the violins playing your song? Those same friends tell me your every word You might also like Is there no standard anymore? What it takes, who I am, where I've been, belong You can't be something you're not Be yourself by yourself, stay away from me A lesson learned in life Known from the dawn of time Respect, walk What did you say? Respect, walk Are you talking to me? Respect, walk What did you say? Respect, walk Are you talking to me? Are you talking to me? No way, punk Respect, walk What did you say? Respect, walk Are you talking to me? Respect, walk What did you say? Respect, walk Are you talking to me? Are you talking to me? Walk on home, boy"
Metal,Pantera,5 Minutes Alone,"I see you had your mind all made up You group of pitiful liars Before I woke to face the day Your master plan transpired Something told me This job has more to meet the eye My song is not believed? My words somewhat deceiving? Now I'm unwhole You've waged a war of nerves But you can't crush the kingdom Can't be what your idols are Can't leave the scar You cry for compensation I ask you please just give us Five minutes alone Just give us FIve minutes alone I read your eyes, your mind was made up You took me for a fool You used complexion of my skin For a counter racist tool You can't burn me I've spilled my guts out in the past Taken advantage of 'Cause you know where I come from My past You might also like You've waged a war of nerves But you can't crush the kingdom Can't be what your idols are Can't leave the scar I’ll bury your compensation I ask you please just give us Five minutes alone Just give us FIve minutes alone Headbutt to broken glass Five minutes alone Just give me I ask you please just give us Five minutes alone I ask you please just give us"
Metal,Pantera,Cowboys from Hell,"Oh, come on Under the lights where we stand tall Nobody touches us at all Showdown, shootout Spread fear within, without I say we're gonna take what's ours to have Spread the word throughout the land They say the bad guys wear black We're tagged and can't turn back You see us coming and you all together run for cover We're taking over this town Here we come, reach for your gun And you better listen well, my friend You see, it's been slow down below Aimed at you, we're the Cowboys from Hell Deed is done, again we've won Ain't talking no tall tales, friend 'Cause high noon, your doom Coming for you, we're the Cowboys from Hell You might also like Oh, pillage the village, trash the scene But better not take it out on me 'Cause a ghost town is found Where your city used to be So out of the darkness and into the light Sparks fly everywhere in sight From our double barrel, 12 gauge Can't lock me in your cage You see us coming and you all together run for cover We're taking over this town Here we come, reach for your gun And you better listen well, my friend You see, it's been slow down below Aimed at you, we're the Cowboys from Hell Deed is done, again we've won Ain't talking no tall tales, friend 'Cause high noon, your doom We're coming for you, we're the Cowboys from Hell Here we come, reach for your gun And you better listen well, my friend You see, it's been slow down below Aimed at you, we're the Cowboys from Hell Deed is done, again we've won Ain't talking no tall tales, friend 'Cause high noon, your doom Coming for you, we're the Cowboys from Hell Ow Step aside for the Cowboys from Hell"
Metal,Pantera,Rise,"We've got no time to lose Your news is old news Hate this, hate me, hate this Right approach for the wrong It's time to spread the word Let the voice be heard All of us, one of us, all of us Dominate and take the motherfucking world Mass prediction, unification, breathing life into our lungs Every creed and every kind to give us depth for strength Taught when we're young to hate one another It's time to have a new reign of power Make pride universal so no one gives in Turn our backs on those who oppose Then when confronted we ask them the question What's wrong with their mind? What's wrong with your mind? It's time to rise, rise, rise It's time to rise We've lived with past mistakes And we've lived with our own Forgive, forget forgive Be a man, not a child There are no tears for peace Of the common sympathies Educate, reinstate, educate, a thing of past The trouble in the states You might also like Mass prediction, unification, breathing life into our lungs Every creed and every kind to give us depth for strength Taught when we're young to hate one another It's time to have a new reign of power Make pride universal so no one gives in Turn our backs on those who oppose Then when confronted we ask them the question What's wrong with their mind? What's wrong with your mind? It's time to rise, rise, rise It's time to rise Mass prediction, unification, breathing life into our lungs Every creed and every kind to give us depth for strength Taught when we're young to hate one another It's time to have a new reign of power Make pride universal so no one gives in Turn our backs on those who oppose Then when confronted we ask them the question What's wrong with their mind? What's wrong with your mind? It's time to rise, rise, rise It's time to riseEmbed"
Metal,Pantera,Domination,"(First take like a motherfucker) Agony is the price that you'll pay in the end Domination consumes you, then calls you a friend It's a twisted fall Binds are like steel and manipulates the will to be And it's hard to see How soon we forget when there's nothing else left to destroy It's a useless ploy Your eyes will see the dawn of the day And the writing on the wall Those words that stare into your soul And to yourself you will befall It's domination pushed into living hell Domination Yeah A now blacked heart is reaching out in divinity Bodies suspended by chains over razors and nails It's a penalty Each razor a vice and each nail marks demise of your life Grim construction grows Has life played a trick? Sealed you in brick by brick till your end Forcing you to bend You might also like Your eyes will see the dawn of the day And the writing on the wall Those words that stare into your soul And to yourself you will befall It's domination pushed into living hell Oh, domination"
Metal,Pantera,Floods,"A dead issue (A dead issue) Don't wrestle with it (Don't wrestle with it) Deaf ears are sleeping (Deaf ears are sleeping) A guilty bliss (Guilty bliss) So inviting (Let me in) Nailed to the cross (I feel you, relate to you, accuse you) Wash away us all Take us with the flood Then throughout the night they were raped and executed (Then throughout the night they were raped and executed) Cold hearted world Your language unheard of (Your language unheard of) The vast sound of tuning out (The vast sound of tuning out) The rash of negativity (The rash of negativity) Is seen one-sidedly (One-sidedly) Burn away the day (The nervous, a drifting, the heaving) Wash away us all Take us with the flood You might also like Then throughout the day, mankind played with grenades (Then throughout the day, mankind played with grenades) Cold hearted world And at night they might bait the pentagram (And at night they might bait the pentagram) Extinguishing the sun Wash away man, take him with the flood Flood Flood Flood Flood"
Metal,Pantera,I’m Broken,"I wonder if we'll smile in our coffins While loved ones mourn the day The absence of our faces Living, laughing, eyes awake Is this too much for them to take? Too young for one's conclusion, the lifestyle won Such values you taught your son That's how, that's how, that's how Look at me now I'm broken Inherit my life I'm broken One day we all will die, a cliched fact of life Force fed to make us heed Inbred to sponge our bleed Every warning, a leaking rubber A poison apple for mingled blood Too young for one's delusion, the lifestyle cost Venereal mother embrace the loss You might also like That's how, that's how, that's how Look at you now You're broken Inherit your life You're broken That's how, that's how, that's how Look at us now I'm broken Inherit my life I'm broken That's how, that's how, that's how Look at me now I'm broken, broken I'm broken, broken I'm broken, broken I'm broke"
Metal,Pantera,Hollow,What's left inside him? Don't he remember us? Can't he believe me? We seemed like brothers Talked for hours last month About what we wanna be I sit now with his hand in mine But I know he can't feel No one knows What's done is done It's as if he were dead I'm close with his mother And she cries endlessly Lord how we miss him At least what's remembered It's so important to make best friends in life But it's hard when my friend sits with blank expressions No one knows What's done is done It's as if he were dead You might also like He as hollow as I alone now He as hollow as I alone now He as hollow as I alone now He as hollow as I alone now He as hollow as I alone A shell of my friend Just flesh and bone There's no soul He sees no love I shake my fists at skies above Mad At God Mad He as hollow as I converse I wish he'd waken from this curse Hear my words before it's through I want to come in after you My Best friend My Best friend Whoa yeah Come back! He as hollow as I alone now He as hollow as I alone now
Metal,Pantera,Cemetery Gates,"Reverend, reverend Is this some conspiracy? Crucified for no sins No revenge beneath me Lost within my plans for life It all seems so unreal I'm a man cut in half in this world Left in my misery The reverend he turned to me Without a tear in his eyes Nothing new for him to see I didn't ask him why I will remember The love our souls had sworn to make Now I watch the falling rain All my mind can see now is your Well I guess you took my youth and gave it all away Like the birth of a new-found joy This love would end in rage And when she died, I couldn't cry The pride within my soul You left me incomplete All alone as the memories now unfold You might also like Believe the word I will unlock my door And pass the cemetery gates Sometimes when I'm alone I wonder aloud If you're watching over me Some place far abound I must reverse my life I can't live in the past Then set my soul free Belong to me at last Through all those complex years I thought I was alone I didn't care to look around And make this world my own And when she died I should've cried And spared myself some pain You left me incomplete All alone as the memories still remain The way we were The chance to save my soul And my concern is now in vain Believe the word I will unlock my door And pass the cemetery gates The way we were The chance to save my soul And my concern is now in vain Believe the word I will unlock my door And pass the cemetery Gates Gates Gates"
Pop,Taylor Swift,...Ready for It?,"Knew he was a killer first time that I saw him Wondered how many girls he had loved and left haunted But if he's a ghost, then I can be a phantom Holdin' him for ransom, some Some boys are tryin' too hard, he don't try at all though Younger than my exes, but he act like such a man, so I see nothing better, I keep him forever Like a vendetta-ta I, I, I see how this is gon' go Touch me and you'll never be alone I-Island breeze and lights down low No one has to know In the middle of the night, in my dreams You should see the things we do, baby In the middle of the night, in my dreams I know I'm gonna be with you, so I take my time Are you ready for it? Knew I was a robber first time that he saw me Stealing hearts and running off and never sayin' sorry But if I'm a thief, then he can join the heist, and We'll move to an island, and And he can be my jailer, Burton to this Taylor Every love I've known in comparison is a failure I forget their names now, I'm so very tame now Never be the same now, now You might also like I, I, I see how this is gon' go Touch me and you'll never be alone I-Island breeze and lights down low No one has to know (No one has to know) In the middle of the night, in my dreams You should see the things we do, baby In the middle of the night in my dreams I know I'm gonna be with you, so I take my time Are you ready for it? Oh, are you ready for it? Baby, let the games begin Let the games begin Let the games begin Baby, let the games begin Let the games begin Let the games begin I, I, I see how this is gon' go Touch me and you'll never be alone I-Island breeze and lights down low No one has to know In the middle of the night (Night), in my dreams (My dreams) You should see the things we do (We do), baby (Baby), hmm (Eh) In the middle of the night, in my dreams (My dreams) I know I'm gonna be with you (I know I'm gonna be with you) So I take my time In the middle of the night Baby, let the games begin Let the games begin Let the games begin Are you ready for it? Baby, let the games begin Let the games begin Let the games begin Are you ready for it?"
Pop,Taylor Swift,​betty,"Betty, I won't make assumptions About why you switched your homeroom, but I think it's 'cause of me Betty, one time I was riding on my skateboard When I passed your house It's like I couldn't breathe You heard the rumors from Inez You can't believe a word she says Most times, but this time it was true The worst thing that I ever did Was what I did to you But if I just showed up at your party Would you have me? Would you want me? Would you tell me to go fuck myself Or lead me to the garden? In the garden, would you trust me If I told you it was just a summer thing? I'm only seventeen, I don't know anything But I know I miss you Betty, I know where it all went wrong Your favorite song was playing From the far side of the gym I was nowhere to be found I hate the crowds, you know that Plus, I saw you dance with him You might also like You heard the rumors from Inez You can't believe a word she says Most times, but this time it was true The worst thing that I ever did Was what I did to you But if I just showed up at your party Would you have me? Would you want me? Would you tell me to go fuck myself Or lead me to the garden? In the garden, would you trust me If I told you it was just a summer thing? I'm only seventeen, I don't know anything But I know I miss you I was walking home on broken cobblestones Just thinking of you when she pulled up like A figment of my worst intentions She said ""James, get in, let's drive"" Those days turned into nights Slept next to her, but I dreamt of you all summer long Betty, I'm here on your doorstep And I planned it out for weeks now But it's finally sinkin' in Betty, right now is the last time I can dream about what happens when You see my face again The only thing I wanna do Is make it up to you So I showed up at your party Yeah, I showed up at your party Yeah, I showed up at your party Will you have me? Will you love me? Will you kiss me on the porch In front of all your stupid friends? If you kiss me, will it be just like I dreamed it? Will it patch your broken wings? I'm only seventeen, I don't know anything But I know I miss you Standing in your cardigan Kissin' in my car again Stopped at a streetlight You know I miss you"
Pop,Taylor Swift,​exile,"I can see you standing, honey With his arms around your body Laughin', but the joke's not funny at all And it took you five whole minutes To pack us up and leave me with it Holdin' all this love out here in the hall I think I've seen this film before And I didn't like the ending You're not my homeland anymore So what am I defending now? You were my town, now I'm in exile, seein' you out I think I've seen this film before Ooh, ooh, ooh I can see you starin', honey Like he's just your understudy Like you'd get your knuckles bloody for me Second, third, and hundredth chances Balancin' on breaking branches Those eyes add insult to injury You might also like I think I've seen this film before And I didn't like the ending I'm not your problem anymore So who am I offending now? You were my crown, now I'm in exile, seein' you out I think I've seen this film before So I'm leaving out the side door So step right out, there is no amount Of crying I can do for you All this time We always walked a very thin line You didn't even hear me out (You didn't even hear me out) You never gave a warning sign (I gave so many signs) All this time I never learned to read your mind (Never learned to read my mind) I couldn't turn things around (You never turned things around) 'Cause you never gave a warning sign (I gave so many signs) So many signs, so many signs You didn't even see the signs I think I've seen this film before And I didn't like the ending You're not my homeland anymore So what am I defending now? You were my town, now I'm in exile, seein' you out I think I've seen this film before So I'm leavin' out the side door So step right out, there is no amount Of crying I can do for you All this time We always walked a very thin line You didn't even hear me out (Didn't even hear me out) You never gave a warning sign (I gave so many signs) All this time I never learned to read your mind (Never learned to read my mind) I couldn't turn things around (You never turned things around) 'Cause you never gave a warning sign (I gave so many signs) You never gave a warning sign (All this time) (So many times) I never learned to read your mind (So many signs) I couldn't turn things around (I couldn't turn things around) 'Cause you never gave a warning sign (You never gave a warning sign) You never gave a warning sign Ah, ah"
Pop,Taylor Swift,​august,"Salt air, and the rust on your door I never needed anything more Whispers of ""Are you sure?"" ""Never have I ever before"" But I can see us lost in the memory August slipped away into a moment in time 'Cause it was never mine And I can see us twisted in bedsheets August sipped away like a bottle of wine 'Cause you were never mine Your back beneath the sun Wishin' I could write my name on it Will you call when you're back at school? I remember thinkin' I had you But I can see us lost in the memory August slipped away into a moment in time 'Cause it was never mine And I can see us twisted in bedsheets August sipped away like a bottle of wine 'Cause you were never mine You might also like Back when we were still changin' for the better Wanting was enough For me, it was enough To live for the hope of it all Cancel plans just in case you'd call And say, ""Meet me behind the mall"" So much for summer love and saying ""us"" 'Cause you weren't mine to lose You weren't mine to lose, no But I can see us lost in the memory August slipped away into a moment in time 'Cause it was never mine And I can see us twisted in bedsheets August sipped away like a bottle of wine 'Cause you were never mine 'Cause you were never mine Never mine But do you remember? Remember when I pulled up and said ""Get in the car"" And then canceled my plans just in case you'd call? Back when I was livin' for the hope of it all, for the hope of it all ""Meet me behind the mall"" (Remember when I pulled up and said ""Get in the car"") (And then canceled my plans just in case you'd call?) (Back when I was livin' for the hope of it all, for the hope of it all) (""Meet me behind the mall"") Remember when I pulled up and said ""Get in the car"" And then canceled my plans just in case you'd call? Back when I was livin' for the hope of it all (For the hope of it all) For the hope of it all, for the hope of it all (For the hope of it all, for the hope of it all)"
Pop,Taylor Swift,Look What You Made Me Do,"I don't like your little games Don't like your tilted stage The role you made me play Of the fool, no, I don't like you I don't like your perfect crime How you laugh when you lie You said the gun was mine Isn't cool, no, I don't like you (Oh) But I got smarter, I got harder in the nick of time Honey, I rose up from the dead, I do it all the time I've got a list of names and yours is in red, underlined I check it once, then I check it twice, oh! Ooh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me Ooh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me do You might also like I don't like your kingdom keys They once belonged to me You asked me for a place to sleep Locked me out and threw a feast (What?) The world moves on, another day, another drama, drama But not for me, not for me, all I think about is karma And then the world moves on, but one thing's for sure Maybe I got mine, but you'll all get yours But I got smarter, I got harder in the nick of time Honey, I rose up from the dead, I do it all the time I've got a list of names and yours is in red, underlined I check it once, then I check it twice, oh! Ooh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me Ooh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me do I don't trust nobody and nobody trusts me I'll be the actress starring in your bad dreams I don't trust nobody and nobody trusts me I'll be the actress starring in your bad dreams I don't trust nobody and nobody trusts me I'll be the actress starring in your bad dreams I don't trust nobody and nobody trusts me I'll be the actress starring in your bad dreams (Ooh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me Ooh, look what you made me do Look what you made me do Look what you just made me) ""I'm sorry, the old Taylor can't come to the phone right now ""Why? Oh, 'cause she's dead!"" (Oh) Ooh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me Ooh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me do Ooh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me Ooh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me do"
Pop,Taylor Swift,​my tears ricochet,"We gather here, we line up, weepin' in a sunlit room And if I'm on fire, you'll be made of ashes, too Even on my worst day, did I deserve, babe All the hell you gave me? 'Cause I loved you, I swear I loved you 'Til my dying day I didn't have it in myself to go with grace And you're the hero flying around, saving face And if I'm dead to you, why are you at the wake? Cursing my name, wishing I stayed Look at how my tears ricochet We gather stones, never knowing what they'll mean Some to throw, some to make a diamond ring You know I didn't want to have to haunt you But what a ghostly scene You wear the same jewels that I gave you As you bury me I didn't have it in myself to go with grace 'Cause when I'd fight, you used to tell me I was brave And if I'm dead to you, why are you at the wake? Cursing my name, wishing I stayed Look at how my tears ricochet You might also like And I can go anywhere I want Anywhere I want, just not home And you can aim for my heart, go for blood But you would still miss me in your bones And I still talk to you (When I'm screaming at the sky) And when you can't sleep at night (You hear my stolen lullabies) I didn't have it in myself to go with grace And so the battleships will sink beneath the waves You had to kill me, but it killed you just the same Cursing my name, wishing I stayed You turned into your worst fears And you're tossing out blame, drunk on this pain Crossing out the good years And you're cursing my name, wishing I stayed Look at how my tears ricochet"
Pop,Taylor Swift,​willow,"I'm like the water when your ship rolled in that night Rough on the surface, but you cut through like a knife And if it was an open-shut case I never would've known from that look on your face Lost in your current like a priceless wine The more that you say, the less I know Wherever you stray, I follow I'm begging for you to take my hand Wreck my plans, that's my man Life was a willow and it bent right to your wind Head on the pillow, I could feel you sneakin' in As if you were a mythical thing Like you were a trophy or a champion ring And there was one prize I'd cheat to win The more that you say, the less I know Wherever you stray, I follow I'm begging for you to take my hand Wreck my plans, that's my man You know that my train could take you home Anywhere else is hollow I'm begging for you to take my hand Wreck my plans, that's my man You might also like Life was a willow and it bent right to your wind They count me out time and time again Life was a willow and it bent right to your wind But I come back stronger than a '90s trend Wait for the signal, and I'll meet you after dark Show me the places where the others gave you scars Now this is an open-shut case I guess I should've known from the look on your face Every bait-and-switch was a work of art The more that you say, the less I know Wherever you stray, I follow I'm begging for you to take my hand Wreck my plans, that's my man You know that my train could take you home Anywhere else is hollow I'm begging for you to take my hand Wreck my plans, that's my man The more that you say, the less I know Wherever you stray, I follow I'm begging for you to take my hand Wreck my plans, that's my man You know that my train could take you home Anywhere else is hollow I'm begging for you to take my hand Wreck my plans, that's my man Hey, that's my man That's my man Yeah, that's my man Every bait-and-switch was a work of art That's my man Hey, that's my man I'm begging for you to take my hand Wreck my plans, that's my man"
Pop,Taylor Swift,Blank Space,"Nice to meet you, where you been? I could show you incredible things Magic, madness, heaven, sin Saw you there and I thought ""Oh, my God, look at that face You look like my next mistake Love's a game, wanna play?"" Ayy New money, suit and tie I can read you like a magazine Ain't it funny? Rumors fly And I know you heard about me So, hey, let's be friends I'm dying to see how this one ends Grab your passport and my hand I can make the bad guys good for a weekend So, it's gonna be forever Or it's gonna go down in flames? You can tell me when it's over, mm If the high was worth the pain Got a long list of ex-lovers They'll tell you I'm insane 'Cause you know I love the players And you love the game 'Cause we're young and we're reckless We'll take this way too far It'll leave you breathless, mm Or with a nasty scar Got a long list of ex-lovers They'll tell you I'm insane But I've got a blank space, baby And I'll write your name You might also like Cherry lips, crystal skies I could show you incredible things Stolen kisses, pretty lies You're the king, baby, I'm your queen Find out what you want Be that girl for a month Wait, the worst is yet to come, oh, no Screaming, crying, perfect storms I can make all the tables turn Rose garden filled with thorns Keep you second guessing, like ""Oh, my God, who is she?"" I get drunk on jealousy But you'll come back each time you leave 'Cause, darling, I'm a nightmare dressed like a daydream So, it's gonna be forever Or it's gonna go down in flames? You can tell me when it's over, mm If the high was worth the pain Got a long list of ex-lovers They'll tell you I'm insane 'Cause you know I love the players And you love the game 'Cause we're young and we're reckless (Oh) We'll take this way too far It'll leave you breathless (Oh-oh), mm Or with a nasty scar Got a long list of ex-lovers They'll tell you I'm insane (Insane) But I've got a blank space, baby And I'll write your name Boys only want love if it's torture Don't say I didn't, say I didn't warn ya Boys only want love if it's torture Don't say I didn't, say I didn't warn ya So, it's gonna be forever Or it's gonna go down in flames? You can tell me when it's over (Over), mm If the high was worth the pain Got a long list of ex-lovers They'll tell you I'm insane (I'm insane) 'Cause you know I love the players And you love the game (And you love the game) 'Cause we're young and we're reckless (Yeah) We'll take this way too far (Ooh) It'll leave you breathless, mm Or with a nasty scar (With a nasty scar) Got a long list of ex-lovers They'll tell you I'm insane But I've got a blank space, baby And I'll write your name1KEmbed"
Pop,Taylor Swift,​cardigan,"Vintage tee, brand new phone High heels on cobblestones When you are young, they assume you know nothing Sequin smile, black lipstick Sensual politics When you are young, they assume you know nothing But I knew you Dancin' in your Levi's Drunk under a streetlight, I I knew you Hand under my sweatshirt Baby, kiss it better, I And when I felt like I was an old cardigan Under someone's bed You put me on and said I was your favorite A friend to all is a friend to none Chase two girls, lose the one When you are young, they assume you know nothing You might also like But I knew you Playing hide-and-seek and Giving me your weekends, I I knew you Your heartbeat on the High Line Once in twenty lifetimes, I And when I felt like I was an old cardigan Under someone's bed You put me on and said I was your favorite To kiss in cars and downtown bars Was all we needed You drew stars around my scars But now I'm bleedin' 'Cause I knew you Steppin' on the last train Marked me like a bloodstain, I I knew you Tried to change the ending Peter losing Wendy, I I knew you Leavin' like a father Running like water, I And when you are young, they assume you know nothing But I knew you'd linger like a tattoo kiss I knew you'd haunt all of my what-ifs The smell of smoke would hang around this long 'Cause I knew everything when I was young I knew I'd curse you for the longest time Chasin' shadows in the grocery line I knew you'd miss me once the thrill expired And you'd be standin' in my front porch light And I knew you'd come back to me You'd come back to me And you'd come back to me And you'd come back And when I felt like I was an old cardigan Under someone's bed You put me on and said I was your favorite"
Pop,Taylor Swift,​champagne problems,"You booked the night train for a reason So you could sit there in this hurt Bustling crowds or silent sleepers You're not sure which is worse Because I dropped your hand while dancing Left you out there standing Crestfallen on the landing Champagne problems Your mom's ring in your pocket My picture in your wallet Your heart was glass, I dropped it Champagne problems You told your family for a reason You couldn't keep it in Your sister splashed out on the bottle Now no one's celebrating Dom Pérignon, you brought it No crowd of friends applauded Your hometown skeptics called it Champagne problems You had a speech, you're speechless Love slipped beyond your reaches And I couldn't give a reason Champagne problems You might also like Your Midas touch on the Chevy door November flush and your flannel cure ""This dorm was once a madhouse"" I made a joke, ""Well, it's made for me"" How evergreen, our group of friends Don't think we'll say that word again And soon they'll have the nerve to deck the halls That we once walked through One for the money, two for the show I never was ready so I watch you go Sometimes you just don't know the answer 'Til someone's on their knees and asks you ""She would've made such a lovely bride What a shame she's fucked in the head,"" they said But you'll find the real thing instead She'll patch up your tapestry that I shred And hold your hand while dancing Never leave you standing Crestfallen on the landing With champagne problems Your mom's ring in your pocket Her picture in your wallet You won't remember all my Champagne problems You won't remember all my Champagne problems"
Pop,Taylor Swift,Lover,"We could leave the Christmas lights up 'til January And this is our place, we make the rules And there's a dazzling haze, a mysterious way about you, dear Have I known you twenty seconds or twenty years? Can I go where you go? Can we always be this close? Forever and ever, ah Take me out and take me home You're my, my, my, my lover We could let our friends crash in the living room This is our place, we make the call And I'm highly suspicious that everyone who sees you wants you I've loved you three summers now, honey, but I want 'em all Can I go where you go? Can we always be this close? Forever and ever, ah Take me out and take me home (Forever and ever) You're my, my, my, my lover You might also like Ladies and gentlemen, will you please stand? With every guitar string scar on my hand I take this magnetic force of a man to be my lover My heart's been borrowed and yours has been blue All's well that ends well to end up with you Swear to be overdramatic and true to my lover And you'll save all your dirtiest jokes for me And at every table, I'll save you a seat, lover Can I go where you go? Can we always be this close? Forever and ever, ah Take me out and take me home (Forever and ever) You're my, my, my, my Oh, you're my, my, my, my Darling, you're my, my, my, my lover"
